status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,ScoreTextBlob,ScoreVader,ScoreAzure,ScoreStanfordCoreNLP,ScoreGoogleNLP,ScoreIBMNLP
399030656818342_1038273359560732,"Introducing Eid Collection 2016 

VIEW FULL ALBUM: http://bit.ly/EidCollection2016

All dresses will be available across all outlets from 1st Ramadan",Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1038273359560732/?type=3,2016-06-04 03:28:44,7433,22,9,7409,15,7,1,0,1,0,0.38,0.00,-1000.00,1.00,0.50,0.00
399030656818342_1038272986227436,"SHWAPNO Introduces Eid Collection 2016 [FULL ALBUM]: http://bit.ly/EidCollection2016

All dresses will be available across all outlets from 1st Ramadan",Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1038272986227436/?type=3,2016-06-04 03:26:08,2309,8,7,2304,3,1,1,0,0,0,0.38,0.00,-1000.00,1.00,0.50,0.00
399030656818342_1037156253005776,"Dress Your Dreams to Make Your Mark

All Dresses Will be Available Across All Outlets from 1st Ramadan!",| Shwapno Introduces Eid Collection 2016 |,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.1036461209741947.1073741869.399030656818342/1037152936339441/?type=3,2016-06-02 03:26:01,3079,28,54,3049,19,11,0,0,0,0,0.50,0.46,-1000.00,1.00,0.60,0.00
399030656818342_1036461263075275,"Dress Your Dreams to Make Your Mark

All Dresses Will be Available Across All Outlets from 1st Ramadan!",| Shwapno Introduces Eid Collection 2016 |,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.1036461209741947.1073741869.399030656818342/1036504056404329/?type=3,2016-06-01 06:11:57,3079,28,54,3049,19,11,0,0,0,0,0.50,0.46,-1000.00,1.00,0.60,0.00
399030656818342_1034851573236244,Enjoy 10% discount on Atif Aslam concert tickets 29th May 2016,,status,,2016-05-29 00:17:38,68,1,2,68,0,0,0,0,0,0,0.40,0.49,-1000.00,1.00,0.90,0.00
399030656818342_1024883797566355,"Bagha Ayer weighing 73 kg!!!
Will be available at our Banani 2 Outlet:)",Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1024883797566355/?type=3,2016-05-10 03:04:55,346,7,8,334,2,7,2,1,0,0,0.45,0.00,-1000.00,2.00,0.10,0.49
399030656818342_1024303574291044,,SHWAPNO's cover photo,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399067076814700.104099.399030656818342/1024303534291048/?type=3,2016-05-09 05:14:16,605,5,7,584,12,8,0,0,0,1,0.00,0.00,-1000.00,-1000.00,0.00,-1000.00
399030656818342_1017150388339696,তীব্র এই গরমে হয়ে যাক এক গ্লাস আম-পুদিনার ঠাণ্ডা সরবত। শেয়ার করতে ভুলবেন না যেন :),Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1017150388339696/?type=3,2016-04-26 06:29:22,971,17,156,958,7,5,0,0,1,0,0.50,0.46,-1000.00,2.00,0.00,-1000.00
399030656818342_1013329412055127,"গরুর মাংসের শাহী রেজালা!
রেসিপিটি তৈরি করুন আর উপভোগ করুন আপনার প্রিয়জনদের সাথে :)",Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1013329412055127/?type=3,2016-04-19 05:05:16,357,9,21,354,2,0,0,0,1,0,0.50,0.51,-1000.00,2.00,0.00,-1000.00
399030656818342_1011704812217587,"71 kg Bagha Ayir!!!
Available at our Zindabazaar, Sylhet Outlet :)
#Shwapno #Fish #Bangladesh",Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1011704812217587/?type=3,2016-04-16 03:28:26,356,5,8,342,2,12,0,0,0,0,0.45,0.60,-1000.00,2.00,0.20,0.00
399030656818342_1010447469009988,"আসছে বছরে স্বপ্ন গুলো সত্যি হোক। 
শুভ নববর্ষ ১৪২৩
#Shwapno #Boishakh #Bangladesh",,status,,2016-04-13 21:10:25,182,7,0,182,0,0,0,0,0,0,0.00,0.00,-1000.00,-1000.00,0.00,-1000.00
399030656818342_1009403445781057,"""স্মোকড হিলসা উইথ গ্রিন পিজ"" 
রেসিপিটি তৈরি করুন আর উপভোগ করুন আপনার প্রিয়জনদের সাথে!
#Shwapno #Recipe #Hilsha #Boishakh",Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1009403445781057/?type=3,2016-04-12 02:31:21,201,6,7,200,1,0,0,0,0,0,0.00,0.00,-1000.00,2.00,0.00,-1000.00
399030656818342_1005941219460613,|| SUMMER COLLECTION 2016 ||,|| SUMMER COLLECTION 2016 ||,video,https://www.facebook.com/Shwapno.ACILL/videos/1005941219460613/,2016-04-06 07:02:20,11183,122,651,10875,164,125,15,2,2,0,0.00,0.00,-1000.00,2.00,0.20,0.48
399030656818342_1005326916188710,,এ সপ্তাহের রেসিপি,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.985282074859861.1073741866.399030656818342/1005326916188710/?type=3,2016-04-05 04:06:43,179,2,7,179,0,0,0,0,0,0,0.00,0.00,-1000.00,-1000.00,0.00,-1000.00
399030656818342_1001922046529197,,|| Summer Collection 2016 ||,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.1001095316611870.1073741868.399030656818342/1001922046529197/?type=3,2016-03-31 03:14:48,327,12,10,318,6,3,0,0,0,0,0.00,0.00,-1000.00,-1000.00,0.00,-1000.00
399030656818342_1001095403278528,,|| Summer Collection 2016 ||,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.1001095316611870.1073741868.399030656818342/1001095403278528/?type=3,2016-03-30 06:05:18,327,12,10,318,6,3,0,0,0,0,0.00,0.00,-1000.00,-1000.00,0.00,-1000.00
399030656818342_1001090803278988,"রেসিপি টি তৈরী করে উপভোগ করুন পরিবার ও অতিথিদের সাথে। আশা করি ভালো লাগবে!
আমাদের সাথে share করতে ভুলবেন না! #Recipe #Fish #Hilsha #Boishakh",Timeline Photos,photo,https://www.facebook.com/Shwapno.ACILL/photos/a.399106963477378.104125.399030656818342/1001090803278988/?type=3,2016-03-30 04:27:17,345,6,29,342,2,0,1,0,0,0,0.00,0.42,-1000.00,3.00,0.10,-1000.00
399030656818342_997348780319857,"স্বধীনতা মানে মনের মাঝে স্বপ্ন বেড়ে ওঠা।
স্বাধীনতা মানে স্বপ্নগুলো সত্যি হতে দেখা। 
চলুন আমরা স্বপ্ন দেখি সুন্দর, সফল ও নিরাপদ বাংলাদেশের। স্বাধীনতা দিবসের শুভেচ্ছা!",,status,,2016-03-25 23:36:18,169,2,4,169,0,0,0,0,0,0,0.00,0.00,-1000.00,2.00,0.00,-1000.00
